,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
874,103590,KR7103590006,일진전기,KOSPI,,5660,2,-50,-0.88,5800,5830,5640,686120,3927185570,209875007400,37080390,STK
875,083450,KR7083450007,GST,KOSDAQ,우량기업부,22500,2,-100,-0.44,23200,23200,22500,67901,1551767750,209649262500,9317745,KSQ
876,092130,KR7092130004,이크레더블,KOSDAQ,중견기업부,17400,1,50,0.29,17450,17500,17350,20723,360856250,209558640000,12043600,KSQ
877,053300,KR7053300000,한국정보인증,KOSDAQ,중견기업부,5010,1,50,1.01,4970,5070,4970,18871,94780510,209299418310,41776331,KSQ
878,007160,KR7007160005,사조산업,KOSPI,,41850,1,500,1.21,41450,41900,41350,7062,293545300,209250000000,5000000,STK
879,016450,KR7016450009,한세예스24홀딩스,KOSPI,,5230,1,170,3.36,5080,5450,5060,75963,397572210,209200000000,40000000,STK
880,001340,KR7001340009,백광산업,KOSPI,,4655,1,40,0.87,4670,4725,4610,384415,1793337450,209095184585,44918407,STK
881,094820,KR7094820008,일진파워,KOSDAQ,우량기업부,13850,1,100,0.73,13950,14050,13800,113344,1577347500,208840119650,15078709,KSQ
882,006910,KR7006910004,보성파워텍,KOSDAQ,중견기업부,4250,1,5,0.12,4295,4295,4240,394811,1682846180,208801752000,49129824,KSQ
883,049180,KR7049180003,셀루메드,KOSDAQ,벤처기업부,5190,1,90,1.76,5120,5200,5030,1012987,5189360290,208763457870,40224173,KSQ
884,035290,KR7035290006,골드앤에스,KOSDAQ,중견기업부,4695,1,55,1.19,4595,4835,4535,156653,728588300,208570257450,44423910,KSQ
885,036630,KR7036630002,세종텔레콤,KOSDAQ,관리종목(소속부없음),750,1,15,2.04,735,758,722,441872,328709902,208377702750,277836937,KSQ
886,094480,KR7094480001,갤럭시아머니트리,KOSDAQ,우량기업부,5280,1,190,3.73,5200,5320,5180,504673,2654795650,207133544640,39229838,KSQ
887,251970,KR7251970000,펌텍코리아,KOSDAQ,우량기업부,16700,1,250,1.52,16550,17000,16500,28573,478644050,207080000000,12400000,KSQ
888,057880,KR7057880007,피에이치씨,KOSDAQ,관리종목(소속부없음),1740,0,0,0.0,0,0,0,0,0,206724832500,118807375,KSQ
889,006840,KR7006840003,AK홀딩스,KOSPI,,15600,1,450,2.97,15250,15650,15250,11855,183171550,206661951600,13247561,STK
890,038880,KR7038880001,아이에이,KOSDAQ,중견기업부,701,1,8,1.15,700,705,696,661422,463377857,206633174150,294769150,KSQ
891,391710,KR7391710001,코닉오토메이션,KOSDAQ,중견기업부,5130,2,-30,-0.58,5280,5300,5120,381997,1981152460,206293828860,40213222,KSQ
892,399720,KR7399720002,가온칩스,KOSDAQ,벤처기업부,17950,1,250,1.41,18050,18300,17900,92660,1671758650,206215344000,11488320,KSQ
893,015890,KR7015890007,태경산업,KOSPI,,7050,2,-170,-2.35,7250,7280,7030,120355,856847060,206062687500,29228750,STK
894,039570,KR7039570007,HDC랩스,KOSPI,,7930,1,100,1.28,7830,7950,7830,6555,51786840,205843775930,25957601,STK
895,012610,KR7012610002,경인양행,KOSPI,,4945,1,75,1.54,4960,4965,4885,70279,345520660,205792924925,41616365,STK
896,136490,KR7136490000,선진,KOSPI,,8630,1,80,0.94,8590,8670,8550,43346,372444530,205217982520,23779604,STK
897,123040,KR7123040008,엠에스오토텍,KOSDAQ,중견기업부,4700,1,5,0.11,4800,4800,4675,141232,666657895,205144876200,43647846,KSQ
898,214330,KR7214330003,금호에이치티,KOSPI,,1020,2,-5,-0.49,1030,1045,1020,804474,829003425,205063592760,201042738,STK
899,086890,KR7086890001,이수앱지스,KOSDAQ,기술성장기업부,6170,1,60,0.98,6170,6200,6100,57051,350508210,204737061560,33182668,KSQ
900,033340,KR7033340001,좋은사람들,KOSDAQ,투자주의환기종목(소속부없음),2110,0,0,0.0,0,0,0,0,0,204565677380,96950558,KSQ
901,000680,KR7000680009,LS네트웍스,KOSPI,,2595,1,20,0.78,2560,2610,2560,18538,47914050,204493826520,78803016,STK
902,124560,KR7124560004,태웅로직스,KOSDAQ,우량기업부,5320,1,130,2.5,5260,5330,5220,282002,1491544770,204376226880,38416584,KSQ
903,035810,KR7035810001,이지홀딩스,KOSDAQ,우량기업부,3135,1,55,1.79,3100,3145,3100,185428,577868940,204232224075,65145845,KSQ
904,270660,KR7270660004,에브리봇,KOSDAQ,벤처기업부,16750,1,100,0.6,16850,17200,16750,222318,3772955800,204204978500,12191342,KSQ
905,252990,KR7252990007,샘씨엔에스,KOSDAQ,기술성장기업부,4070,1,40,0.99,4110,4110,4040,46276,188275140,204126153220,50153846,KSQ
906,015360,KR7015360001,예스코홀딩스,KOSPI,,33900,1,100,0.3,34050,34200,33600,3139,106174700,203400000000,6000000,STK
907,115960,KR7115960007,연우,KOSDAQ,우량기업부,16400,1,250,1.55,16200,16500,15900,252800,4143425100,203327200000,12398000,KSQ
908,015540,KR7015540008,쎌마테라퓨틱스,KOSPI,,6410,0,0,0.0,0,0,0,0,0,203176385440,31696784,STK
909,009410,KR7009410002,태영건설,KOSPI,,5220,1,255,5.14,5460,5930,5100,7013696,39128804805,203053291560,38899098,STK
910,000540,KR7000540005,흥국화재,KOSPI,,3160,2,-5,-0.16,3165,3240,3145,56518,178833295,203006758200,64242645,STK
911,030210,KR7030210009,다올투자증권,KOSPI,,3365,1,105,3.22,3325,3395,3250,373758,1252561980,202956919580,60314092,STK
912,033310,KR7033310004,엠투엔,KOSDAQ,중견기업부,5030,1,20,0.4,5030,5120,5020,155750,788940850,202921421930,40342231,KSQ
913,073490,KR7073490005,이노와이어리스,KOSDAQ,우량기업부,30100,2,-150,-0.5,30750,30800,30000,46966,1423530500,202800074400,6737544,KSQ
914,001270,KR7001270008,부국증권,KOSPI,,19550,1,200,1.03,19350,19850,19350,2979,58336950,202731271300,10369886,STK
915,200350,KR7200350007,래몽래인,KOSDAQ,기술성장기업부,32350,2,-300,-0.92,32700,33800,31950,1138683,37372726450,202560139650,6261519,KSQ
916,023900,KR7023900004,풍국주정,KOSDAQ,중견기업부,16050,3,0,0.0,16050,16150,15750,66587,1065795850,202230000000,12600000,KSQ
917,003060,KR7003060001,에이프로젠제약,KOSPI,,506,3,0,0.0,510,510,505,409500,207388707,201679396292,398575882,STK
918,002100,KR7002100006,경농,KOSPI,,10300,1,150,1.48,10300,10450,10250,35052,362180050,201082522500,19522575,STK
919,009155,KR7009151002,삼성전기우,KOSPI,,69100,1,300,0.44,70500,70500,68800,4235,293653300,200872594400,2906984,STK
920,270520,KR7270520000,지엔원에너지,KOSDAQ,벤처기업부,6430,4,1480,29.9,4900,6430,4890,16092546,97790327915,200673278440,31208908,KSQ
921,146320,KR7146320007,비씨엔씨,KOSDAQ,벤처기업부,16150,3,0,0.0,16450,16500,16050,39248,637117150,199741956450,12367923,KSQ
922,090360,KR7090360009,로보스타,KOSDAQ,중견기업부,20450,1,50,0.25,20800,20900,20250,62584,1287343900,199387500000,9750000,KSQ
923,019550,KR7019550003,SBI인베스트먼트,KOSDAQ,벤처기업부,1230,1,5,0.41,1240,1250,1220,1477298,1828990550,199341887250,162066575,KSQ
924,122990,KR7122990005,와이솔,KOSDAQ,우량기업부,7050,2,-60,-0.84,7200,7240,7020,68798,488044470,198717934050,28186941,KSQ
925,083650,KR7083650002,비에이치아이,KOSDAQ,중견기업부,7640,1,20,0.26,7770,7810,7590,302123,2313759490,198640000000,26000000,KSQ
926,171090,KR7171090004,선익시스템,KOSDAQ,중견기업부,21400,1,1600,8.08,20700,22650,20400,2487764,53738684400,197966499400,9250771,KSQ
927,234080,KR7234080000,JW생명과학,KOSPI,,12500,1,150,1.21,12450,12550,12350,17299,215280650,197931925000,15834554,STK
928,011500,KR7011500006,한농화성,KOSPI,,12650,1,100,0.8,12800,12800,12550,69493,877550200,197808581300,15637042,STK
929,128820,KR7128820008,대성산업,KOSPI,,4370,1,10,0.23,4390,4405,4350,169193,741106650,197679038860,45235478,STK
930,016610,KR7016610008,DB금융투자,KOSPI,,4650,1,85,1.86,4595,4665,4565,146056,675973205,197375708850,42446389,STK
931,194370,KR7194370003,제이에스코퍼레이션,KOSPI,,14800,1,100,0.68,14900,15000,14700,41626,615877150,197366894800,13335601,STK
932,052260,KR7052260007,현대바이오랜드,KOSDAQ,중견기업부,13150,1,250,1.94,13000,13350,13000,59593,784085450,197250000000,15000000,KSQ
933,094170,KR7094170008,동운아나텍,KOSDAQ,벤처기업부,10850,3,0,0.0,11050,11100,10750,333801,3633916350,196507431400,18111284,KSQ
934,085670,KR7085670008,뉴프렉스,KOSDAQ,중견기업부,8100,1,160,2.02,8140,8440,8080,1516310,12484358790,196098999300,24209753,KSQ
935,044340,KR7044340008,위닉스,KOSDAQ,우량기업부,10950,1,100,0.92,10850,10950,10700,18198,197866500,195714003750,17873425,KSQ
936,007860,KR7007860000,서연,KOSPI,,8330,1,170,2.08,8250,8560,8240,720369,6015904070,195587100520,23479844,STK
937,348150,KR7348150004,고바이오랩,KOSDAQ,기술성장기업부,11450,1,550,5.05,11050,11700,10950,90663,1034893300,194999786050,17030549,KSQ
938,200710,KR7200710002,에이디테크놀로지,KOSDAQ,우량기업부,14600,1,50,0.34,14950,14950,14550,61323,901260100,194681174200,13334327,KSQ
939,031440,KR7031440001,신세계푸드,KOSPI,,50200,1,300,0.6,50000,51500,50000,11055,560950700,194398496000,3872480,STK
940,005389,KR7005383005,현대차3우B,KOSPI,,80000,1,600,0.76,80700,80700,79700,4543,364022900,194298800000,2428735,STK
941,005680,KR7005680004,삼영전자,KOSPI,,9710,1,100,1.04,9660,9740,9640,64020,619935050,194200000000,20000000,STK
942,950190,KR8344390008,미투젠,KOSDAQ,외국기업(소속부없음),14300,1,150,1.06,14300,14300,14150,24111,342772050,194192455600,13579892,KSQ
943,014160,KR7014160006,대영포장,KOSPI,,1790,2,-20,-1.1,1825,1830,1780,1385847,2493173160,194026242710,108394549,STK
944,067080,KR7067080002,대화제약,KOSDAQ,우량기업부,10400,2,-150,-1.42,10600,10650,10400,110854,1167725700,193613160000,18616650,KSQ
945,014580,KR7014580005,태경비케이,KOSPI,,7010,2,-350,-4.76,7300,7300,6940,2301774,16235815060,193357531000,27583100,STK
946,105840,KR7105840003,우진,KOSPI,,9510,1,90,0.96,9490,9550,9370,325371,3076170210,193277569140,20323614,STK
947,194700,KR7194700001,노바렉스,KOSDAQ,우량기업부,10300,1,360,3.62,10000,10400,9990,228566,2329234390,193174934400,18754848,KSQ
948,078350,KR7078350006,한양디지텍,KOSDAQ,우량기업부,12650,1,200,1.61,12850,12900,12550,59816,762733100,192841432300,15244382,KSQ
949,023450,KR7023450000,동남합성,KOSPI,,53300,1,600,1.14,52700,53500,52700,2542,135491900,192413000000,3610000,STK
950,001360,KR7001360007,삼성제약,KOSPI,,2855,1,25,0.88,2900,2905,2840,95368,273202105,191747735545,67162079,STK
951,100250,KR7100250000,진양홀딩스,KOSPI,,3430,1,40,1.18,3390,3430,3390,37093,126718610,191720851560,55895292,STK
952,228760,KR7228760005,지노믹트리,KOSDAQ,기술성장기업부,9040,2,-40,-0.44,9100,9150,8950,20985,189644780,190076884160,21026204,KSQ
953,007330,KR7007330004,푸른저축은행,KOSDAQ,우량기업부,12600,2,-600,-4.55,12750,12800,12250,416708,5220327900,190043280000,15082800,KSQ
954,003555,KR7003551009,LG우,KOSPI,,62800,1,300,0.48,62500,63000,62500,1673,105031700,189757736000,3021620,STK
955,276040,KR7276040003,스코넥,KOSDAQ,기술성장기업부,15350,1,700,4.78,15000,15500,14550,400239,6047331150,189738648400,12360824,KSQ
956,018290,KR7018290007,브이티지엠피,KOSDAQ,우량기업부,5470,2,-10,-0.18,5510,5700,5410,630140,3501111210,188626894710,34483893,KSQ
957,013580,KR7013580006,계룡건설,KOSPI,,21100,1,1500,7.65,19850,21500,19800,313581,6566308200,188442137700,8930907,STK
958,900290,HK0000307485,GRT,KOSDAQ,외국기업(소속부없음),2795,1,95,3.52,2725,2795,2565,77067,211874005,188313125000,67375000,KSQ
959,064290,KR7064290000,인텍플러스,KOSDAQ,우량기업부,14700,1,250,1.73,15000,15150,14700,67260,1002539750,187512641400,12755962,KSQ
960,101530,KR7101530004,해태제과식품,KOSPI,,6440,1,60,0.94,6470,6470,6350,24249,155337710,187512333680,29116822,STK
961,048910,KR7048910004,대원미디어,KOSDAQ,우량기업부,14900,1,250,1.71,14850,15000,14600,215165,3195305550,187426295400,12578946,KSQ
962,000700,KR7000700005,유수홀딩스,KOSPI,,7170,3,0,0.0,7180,7250,7110,47426,338752180,186719792040,26041812,STK
963,138610,KR7138610001,나이벡,KOSDAQ,기술성장기업부,18750,1,250,1.35,19000,19700,18600,48451,915419750,186702731250,9957479,KSQ
964,069920,KR7069920007,아이에스이커머스,KOSDAQ,중견기업부,7200,2,-140,-1.91,7320,7390,6860,150837,1073455800,185949806400,25826362,KSQ
965,00279K,KR700279K010,아모레G3우(전환),KOSPI,,26200,2,-200,-0.76,26900,26900,26100,2354,62100650,185815640000,7092200,STK
966,207760,KR7207760000,미스터블루,KOSDAQ,중견기업부,7450,1,370,5.23,6990,7450,6990,906495,6607334440,185380622250,24883305,KSQ
967,394280,KR7394280002,오픈엣지테크놀로지,KOSDAQ,기술성장기업부,8810,1,20,0.23,8900,9050,8800,322522,2869475980,184089566440,20895524,KSQ
968,004970,KR7004970000,신라교역,KOSPI,,11500,3,0,0.0,11550,11550,11400,7662,87641550,184000000000,16000000,STK
969,417310,KR7417310000,코람코더원리츠,KOSPI,,4540,2,-35,-0.77,4580,4580,4480,66817,301651830,183416000000,40400000,STK
970,019440,KR7019440007,세아특수강,KOSPI,,21400,1,400,1.9,21250,21500,21100,76164,1622306000,183398000000,8570000,STK
971,267850,KR7267850006,아시아나IDT,KOSPI,,16500,1,200,1.23,16200,19050,16100,2787197,49237917550,183150000000,11100000,STK
972,033100,KR7033100009,제룡전기,KOSDAQ,벤처기업부,11400,2,-200,-1.72,11600,11850,11050,592350,6691990150,183111462600,16062409,KSQ
973,054450,KR7054450002,텔레칩스,KOSDAQ,벤처기업부,13200,1,350,2.72,13150,13300,12850,111255,1455157850,182898025200,13855911,KSQ
974,023910,KR7023910003,대한약품,KOSDAQ,우량기업부,30450,1,250,0.83,30500,30500,30050,15100,458066750,182700000000,6000000,KSQ
975,047310,KR7047310008,파워로직스,KOSDAQ,우량기업부,5300,1,20,0.38,5340,5360,5300,51554,274257420,182431204600,34420982,KSQ
976,070960,KR7070960000,용평리조트,KOSPI,,3775,1,135,3.71,3690,4270,3650,1836768,7367192190,181703332075,48133333,STK
977,228850,KR7228850004,레이언스,KOSDAQ,우량기업부,10950,1,100,0.92,11000,11100,10900,43067,473843050,181671603300,16591014,KSQ
978,044490,KR7044490001,태웅,KOSDAQ,중견기업부,9070,1,200,2.25,8990,9130,8930,39212,354444440,181466945670,20007381,KSQ
979,004710,KR7004710000,한솔테크닉스,KOSPI,,5650,1,20,0.36,5670,5720,5610,30801,174142670,181420810700,32109878,STK
980,041590,KR7041590001,플래스크,KOSDAQ,중견기업부,1420,3,0,0.0,1420,1430,1390,225151,315824395,181394176760,127742378,KSQ
981,205500,KR7205500002,액션스퀘어,KOSDAQ,중견기업부,3935,2,-5,-0.13,3955,3955,3855,96039,375807465,181119967510,46027946,KSQ
982,005945,KR7005941000,NH투자증권우,KOSPI,,9580,1,110,1.16,9510,9620,9510,47216,452178300,180783873440,18870968,STK
983,089890,KR7089890008,코세스,KOSDAQ,우량기업부,10900,1,150,1.4,10950,11350,10800,415768,4571326650,180776085800,16584962,KSQ
984,079980,KR7079980009,휴비스,KOSPI,,5230,1,70,1.36,5170,5240,5170,16338,85098390,180435000000,34500000,STK
985,376190,KR7376190005,엘비루셈,KOSDAQ,중견기업부,7330,1,40,0.55,7310,7400,7300,21195,155508820,180318000000,24600000,KSQ
986,136540,KR7136540002,윈스,KOSDAQ,우량기업부,13000,1,100,0.78,13050,13050,12850,17161,221837200,180234106000,13864162,KSQ
987,041930,KR7041930009,동아화성,KOSDAQ,우량기업부,11400,1,100,0.88,11450,11550,11250,349702,3971410950,180120000000,15800000,KSQ
988,004560,KR7004560009,현대비앤지스틸,KOSPI,,11900,1,200,1.71,11850,12000,11700,36036,426643050,179437850900,15078811,STK
989,02826K,KR702826K016,삼성물산우B,KOSPI,,110000,2,-500,-0.45,111000,111500,109500,2666,294314500,179016750000,1627425,STK
990,236200,KR7236200002,슈프리마,KOSDAQ,우량기업부,24850,2,-50,-0.2,25250,25250,24650,15809,392992350,178752834050,7193273,KSQ
991,102120,KR7102120003,어보브반도체,KOSDAQ,우량기업부,10050,1,70,0.7,10150,10250,10050,95315,966095240,178696567650,17780753,KSQ
992,006490,KR7006490007,인스코비,KOSPI,,1620,2,-10,-0.61,1650,1660,1610,527860,861686095,178643802240,110273952,STK
993,214180,KR7214180002,헥토이노베이션,KOSDAQ,우량기업부,13450,1,100,0.75,13450,13450,13300,19123,255500250,178309138250,13257185,KSQ
994,023600,KR7023600000,삼보판지,KOSDAQ,우량기업부,11000,3,0,0.0,11150,11150,10900,21714,239958200,177870000000,16170000,KSQ
995,363260,KR7363260001,모비데이즈,KOSDAQ,벤처기업부,1110,2,-25,-2.2,1160,1165,1080,985273,1102278415,177620920170,160018847,KSQ
996,353590,KR7353590003,오토앤,KOSDAQ,중견기업부,13750,1,50,0.36,13800,14100,13550,354922,4890730300,177039087500,12875570,KSQ
997,138080,KR7138080007,오이솔루션,KOSDAQ,우량기업부,16650,1,200,1.22,16900,17050,16650,26523,445907400,176891181750,10624095,KSQ
998,042370,KR7042370007,비츠로테크,KOSDAQ,우량기업부,6750,2,-20,-0.3,6810,6810,6710,145472,982814350,176850168750,26200025,KSQ
999,091090,KR7091090001,세원이앤씨,KOSPI,,822,1,4,0.49,820,835,809,5027069,4126904890,176838542634,215132047,STK
1000,148150,KR7148150006,세경하이테크,KOSDAQ,우량기업부,14950,1,500,3.46,14650,15000,14450,254036,3747902250,176175000950,11784281,KSQ
1001,388050,KR7388050007,지투파워,KOSDAQ,중견기업부,9670,2,-30,-0.31,9890,9930,9670,1624356,15928726710,176163718170,18217551,KSQ
1002,049950,KR7049950009,미래컴퍼니,KOSDAQ,벤처기업부,20500,2,-100,-0.49,21000,21150,20450,60296,1248585350,176029810000,8586820,KSQ
1003,000390,KR7000390005,삼화페인트,KOSPI,,6450,1,180,2.87,6280,6480,6280,43416,277554070,175462375050,27203469,STK
1004,111710,KR7111710000,남화산업,KOSDAQ,벤처기업부,8510,2,-70,-0.82,8580,8630,8430,86384,736732630,175203880000,20588000,KSQ
1005,002210,KR7002210003,동성제약,KOSPI,,6700,2,-40,-0.59,6760,6810,6650,22496,151207200,174876499000,26100970,STK
1006,087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,8450,1,50,0.6,8500,8500,8360,20569,173157340,174296907850,20626853,KSQ
1007,277880,KR7277880001,티에스아이,KOSDAQ,기술성장기업부,9340,1,140,1.52,9310,9370,9270,63352,591279260,174128907680,18643352,KSQ
1008,397030,KR7397030008,에이프릴바이오,KOSDAQ,기술성장기업부,16450,1,750,4.78,15850,16950,15850,125879,2068601800,173728861250,10561025,KSQ
1009,060590,KR7060590007,씨티씨바이오,KOSDAQ,중견기업부,7180,1,80,1.13,7150,7220,7120,26304,188467090,173619723600,24181020,KSQ
1010,092070,KR7092070002,디엔에프,KOSDAQ,우량기업부,15000,1,350,2.39,15050,15300,14900,124487,1876032200,173577870000,11571858,KSQ
1011,036190,KR7036190007,금화피에스시,KOSDAQ,우량기업부,28900,1,100,0.35,28850,29000,28600,7334,211203350,173400000000,6000000,KSQ
1012,161580,KR7161580006,필옵틱스,KOSDAQ,중견기업부,7880,1,10,0.13,8030,8030,7730,95784,748823240,173274163160,21989107,KSQ
1013,060560,KR7060560000,홈센타홀딩스,KOSDAQ,우량기업부,1355,1,30,2.26,1335,1390,1315,2950442,3998611790,172992206375,127669525,KSQ
1014,123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,15050,1,200,1.35,15050,15700,14750,953046,14529123950,172621122100,11469842,KSQ
1015,017550,KR7017550005,수산중공업,KOSPI,,3185,2,-60,-1.85,3275,3290,3175,1288305,4151270230,171942744155,53985163,STK
1016,288620,KR7288620008,에스퓨얼셀,KOSDAQ,벤처기업부,25000,1,250,1.01,24900,25300,24800,66117,1656707250,171857900000,6874316,KSQ
1017,009270,KR7009270000,신원,KOSPI,,1675,1,25,1.52,1660,1680,1650,585453,974875250,171832146300,102586356,STK
1018,115160,KR7115160004,휴맥스,KOSDAQ,중견기업부,3910,2,-45,-1.14,3990,4000,3880,436487,1716431515,171810830990,43941389,KSQ
1019,067290,KR7067290007,JW신약,KOSDAQ,중견기업부,3715,1,10,0.27,3720,3835,3670,2212406,8253379715,171363428455,46127437,KSQ
1020,074430,KR7074430000,아미노로직스,KOSDAQ,벤처기업부,1950,1,35,1.83,1955,1955,1920,244706,474719200,171262345800,87826844,KSQ
